ti_id;titel;jaar;druk;ppn_o;bibliotheek;categorie;_jaar;pers_id;voornaam;voorvoegsel;achternaam;jaar_geboren;jaar_overlijden;geb_datum;overl_datum;geb_plaats;overl_plaats;geb_plaats_code;geb_land_code;overl_plaats_code;overl_land_code;vrouw;url;text_url;maand;genre
_lui002luij01;De luijstervinck;16de eeuw;;;;1;1500;_lui002;anoniem;;De luijstervinck;;;;;;;;;;;0;https://dbnl.org/tekst/_lui002luij01_01;https://dbnl.org/nieuws/text.php?id=_lui002luij01;;drama
_pri004prij01;Prijs der Vruechden;16de eeuw;;;;1;1500;_pri004;anoniem;;Prijs der Vruechden;;;;;;;;;;;0;https://dbnl.org/tekst/_pri004prij01_01;https://dbnl.org/nieuws/text.php?id=_pri004prij01;;drama
_aer001aert01;Aert van Idelheijt;16de eeuw;;;;1;1500;_aer001;anoniem;;Aert van Idelheijt;;;;;;;;;;;0;https://dbnl.org/tekst/_aer001aert01_01;https://dbnl.org/nieuws/text.php?id=_aer001aert01;;drama
_lij001lijs01;Lijs en Lippen;16de eeuw;;;;1;1500;_lij001;anoniem;;Lijs en Lippen;;;;;;;;;;;0;https://dbnl.org/tekst/_lij001lijs01_01;https://dbnl.org/nieuws/text.php?id=_lij001lijs01;;drama
_wij001wijn01;Die Wijncan ende die Pispot;16de eeuw;;;;1;1500;_wij001;anoniem;;Wijncan ende die Pispot, Die;;;;;;;;;;;0;https://dbnl.org/tekst/_wij001wijn01_01;https://dbnl.org/nieuws/text.php?id=_wij001wijn01;;drama
_sch011schi01;Schipper, Pelgrim en Post;16de eeuw;;;;1;1500;_sch011;anoniem;;Schipper, Pelgrim en Post;;;;;;;;;;;0;https://dbnl.org/tekst/_sch011schi01_01;https://dbnl.org/nieuws/text.php?id=_sch011schi01;;drama
_dag003dage01;Dagelicxs Onderwinden;16de eeuw;;;;1;1500;_dag003;anoniem;;Dagelicxs Onderwinden;;;;;;;;;;;0;https://dbnl.org/tekst/_dag003dage01_01;https://dbnl.org/nieuws/text.php?id=_dag003dage01;;drama
_sme001smen01;sMenschen Vernuftheijt;16de eeuw;;;;1;1500;_sme001;anoniem;;sMenschen Vernuftheijt;;;;;;;;;;;0;https://dbnl.org/tekst/_sme001smen01_01;https://dbnl.org/nieuws/text.php?id=_sme001smen01;;drama
_ber001beri01;Berispinge van tQuaet;16de eeuw;handschrift;;;1;1500;_ber001;anoniem;;Berispinge van tQuaet;;;;;;;;;;;0;https://dbnl.org/tekst/_ber001beri01_01;https://dbnl.org/nieuws/text.php?id=_ber001beri01;;drama
_mar002maro01;Een Marot noodt ter bruijloft];16de eeuw;;;;1;1500;_mar002;anoniem;;Een Marot noodt ter bruijloft;;;;;;;;;;;0;https://dbnl.org/tekst/_mar002maro01_01;https://dbnl.org/nieuws/text.php?id=_mar002maro01;;drama
_com003come01;Een Comen met liedekens;16de eeuw;;;;1;1500;_com003;anoniem;;Een Comen met liedekens;;;;;;;;;;;0;https://dbnl.org/tekst/_com003come01_01;https://dbnl.org/nieuws/text.php?id=_com003come01;;drama
_eva004evan01;d'Evangelische maeltijt;1592;;;;1;1592;_eva004;anoniem;;d'Evangelische maeltijt;;;;;;;;;;;0;https://dbnl.org/tekst/_eva004evan01_01;https://dbnl.org/nieuws/text.php?id=_eva004evan01;;drama
_ret001reto01;Retorijka en Justicia;1579;;;;1;1579;_ret001;anoniem;;Retorijka en Justicia;;;;;;;;;;;0;https://dbnl.org/tekst/_ret001reto01_01;https://dbnl.org/nieuws/text.php?id=_ret001reto01;;drama
_hei003heij01;De Heijlige Kerck;16de eeuw;;;;1;1500;_hei003;anoniem;;De Heijlige Kerck;;;;;;;;;;;0;https://dbnl.org/tekst/_hei003heij01_01;https://dbnl.org/nieuws/text.php?id=_hei003heij01;;drama
_gee008gees02;Een geestelijck liedt-boecxken;1616;?;393590178;utrec001univ01;3;1616;_gee008;anoniem;;Geestelijck liedt-boecxken, inhoudende nieuwe liedekens;;;;;;;;;;;0;https://dbnl.org/tekst/_gee008gees02_01;_gee008gees02_01;2012_06   ;poezie
lind168turk01;Turksche verhalen;?;1ste druk;397168047;leide001dbnl01;1;0;lind168;Rudolf;;Lindau;1829;1910;10-okt;14-okt;Gardelegen;Parijs;;duits01;parij001;;0;https://dbnl.org/tekst/lind168turk01_01;https://dbnl.org/nieuws/text.php?id=lind168turk01;;proza
_ove004over01;Over bergen en dalen. Avonturen van Robert Cunard;ca. 1880-1890;1ste druk;393181103;rotte002geme01;1;1880;_ove004;anoniem;;Over bergen en dalen. Avonturen van Robert Cunard;;;;;;;;;;;0;https://dbnl.org/tekst/_ove004over01_01;https://dbnl.org/nieuws/text.php?id=_ove004over01;;jeugdliteratuur
_pan004pand01;Pandverbeuren. Een boek- en prentgeschenk voor jonge meisjes, maar dat ook jonge knapen wel bevallen zal;ca. 1870-1880;1ste druk;393181375;rotte002geme01;1;1870;_pan004;anoniem;;Pandverbeuren. Een boek- en prentgeschenk voor jonge meisjes, maar dat ook jonge knapen wel bevallen zal;;;;;;;;;;;0;https://dbnl.org/tekst/_pan004pand01_01;https://dbnl.org/nieuws/text.php?id=_pan004pand01;;jeugdliteratuur
_in_002inhe01;In het ruime sop. Reis- en jachtavonturen ter zee, benevens het leven en de bijzonderheden van eenige zeedieren;ca. 1860;1ste druk;393182398;rotte002geme01;1;1860;_in_002;anoniem;;In het ruime sop. Reis- en jachtavonturen ter zee, benevens het leven en de bijzonderheden van eenige zeedieren;;;;;;;;;;;0;https://dbnl.org/tekst/_in_002inhe01_01;https://dbnl.org/nieuws/text.php?id=_in_002inhe01;;jeugdliteratuur
_kor005kort01;Korte geschiedenis des vaderlands, in vragen en antwoorden, voor jonge kinderen ;1857;9de druk;39318241X;rotte002geme01;3;1857;_kor005;anoniem;;Korte geschiedenis des vaderlands, in vragen en antwoorden, voor jonge kinderen ;;;;;;;;;;;0;https://dbnl.org/tekst/_kor005kort01_01;https://dbnl.org/nieuws/text.php?id=_kor005kort01;;jeugdliteratuur
_bij010bijb01;Bijbelsch lees- en leerboekje, voor zondags-scholen en catechizatiën;1852;4de druk;393182630;rotte002geme01;3;1852;_bij010;anoniem;;Bijbelsch lees- en leerboekje, voor zondags-scholen en catechizatiën;;;;;;;;;;;0;https://dbnl.org/tekst/_bij010bijb01_01;https://dbnl.org/nieuws/text.php?id=_bij010bijb01;;jeugdliteratuur
_gee005gees02;Geestelijcke harmonie;1637;?;39359016X;denha004koni01;3;1637;_gee005;anoniem;;Geestelijcke harmonie;;;;;;;;;;;0;https://dbnl.org/tekst/_gee005gees02_01;_gee005gees02_01;2011_10   ;poezie
_som002somm01;Sommighe nieuwe schriftuerlijcke liedekens;1591;1ste druk;396051405;BibliothFque nationale de France;1;1591;_som002;anoniem;;Sommighe nieuwe schriftuerlijcke liedekens;;;;;;;;;;;0;https://dbnl.org/tekst/_som002somm01_01;_som002somm01_01;2011_11   ;poezie
horn052leve01;Het leven van Michiel Adriaansz. de Ruyter, Luitenant-Admiraal van Holland en West-Friesland;1865;;39318238X;rotte002geme01;1;1865;horn052;W.O.;von;Horn;;;;;;;;;;;0;https://dbnl.org/tekst/horn052leve01_01;https://dbnl.org/nieuws/text.php?id=horn052leve01;;jeugdliteratuur
reyn016vrol02;Vrolijk volkje;?;6de druk;394975251;leide001dbnl01;3;0;doum016;N.;;Doumen;;;;;;;;;;;0;https://dbnl.org/tekst/reyn016vrol02_01;https://dbnl.org/nieuws/text.php?id=reyn016vrol02;;jeugdliteratuur
broc012grie01;Grietje Bolkamp ;1878;;393177769;haarl001stad01;1;1878;broc012;C.E.;;Brock;1870;1938;;;;;;;;;0;https://dbnl.org/tekst/broc012grie01_01;https://dbnl.org/nieuws/text.php?id=broc012grie01;;jeugdliteratuur
_vad005vade01;Vaderlandsche liederen voor de gewapende studenten;1785;1ste druk;393591433;denha004koni01;1;1785;_vad005;anoniem;;Vaderlandsche liederen voor de gewapende studenten;;;;;;;;;;;0;https://dbnl.org/tekst/_vad005vade01_01;_vad005vade01_01;2011_11   ;poezie
_geh001gehe01;Een geheel nieuw liedeboek van het roosje;ca. 1796;1ste druk;393209431;denha004koni01;1;1796;_geh001;anoniem;;Geheel nieuw liedeboek van het roosje, Een;;;;;;;;;;;0;https://dbnl.org/tekst/_geh001gehe01_01;_geh001gehe01_01;2011_11   ;poezie
_ora003oran01;De van den hemel afgebeeden, in alle verdrukking, nog bloeiënden Oranjeboom;ca. 1784;1ste druk;39497431X;denha004koni01;1;1784;_ora003;anoniem;;Oranjeboom, De van den hemel afgebeeden, in alle verdrukking, nog bloeiënden;;;;;;;;;;;0;https://dbnl.org/tekst/_ora003oran01_01;_ora003oran01_01;2011_12   ;poezie
_bat004bata01;Bataafsche liederen, voor vaderlandsche jongelingen en meisjes;1795;1ste druk;393209105;denha004koni01;1;1795;_bat004;anoniem;;Bataafsche liederen, voor vaderlandsche jongelingen en meisjes;;;;;;;;;;;0;https://dbnl.org/tekst/_bat004bata01_01;_bat004bata01_01;2011_11   ;poezie
marr019land01;De landverhuizers in Canada;1868;1ste druk;393540413;leide001dbnl01;1;1868;marr019;Frederick;;Marryat;1792;1848;10-jul;09-aug;Londen;Langham;;groot01;;groot01;0;https://dbnl.org/tekst/marr019land01_01;https://dbnl.org/nieuws/text.php?id=marr019land01;;jeugdliteratuur
marr019lotg02;De lotgevallen van Pieter Simpel;1866;1ste druk;393527131;leide001dbnl01;1;1866;marr019;Frederick;;Marryat;1792;1848;10-jul;09-aug;Londen;Langham;;groot01;;groot01;0;https://dbnl.org/tekst/marr019lotg02_01;https://dbnl.org/nieuws/text.php?id=marr019lotg02;;jeugdliteratuur
marr019kind02;De kinderen van het woud ;1848;1ste druk;393188485;haarl001stad01;1;1848;marr019;Frederick;;Marryat;1792;1848;10-jul;09-aug;Londen;Langham;;groot01;;groot01;0;https://dbnl.org/tekst/marr019kind02_01;https://dbnl.org/nieuws/text.php?id=marr019kind02;;jeugdliteratuur
bril009waar01;Waar liefde woont gebiedt de Heer den zegen;ca. 1880-1890;herdruk;393185877;haarl001stad01;3;1880;bril009;H.J.;;Brill;1810;1852;17-okt;;Leiden;;leide001;;;;0;https://dbnl.org/tekst/bril009waar01_01;bril009waar01_01;2012_06   ;jeugdliteratuur
bril009waar01;Waar liefde woont gebiedt de Heer den zegen;ca. 1880-1890;herdruk;393185877;haarl001stad01;3;1880;bril009;H.J.;;Brill;1810;1852;17-okt;;Leiden;;leide001;;;;0;https://dbnl.org/tekst/bril009waar01_01;bril009waar01_01;2012_06   ;proza
_pro006prop01;De propheet Eliseus;16de eeuw;;;;1;1500;_pro006;anoniem;;Propheet Eliseus, De;;;;;;;;;;;0;https://dbnl.org/tekst/_pro006prop01_01;https://dbnl.org/nieuws/text.php?id=_pro006prop01;;drama
_hui001huis01;Die Huisvader ende Huismoeder;16de eeuw;;;;1;1500;_hui001;anoniem;;Die Huisvader ende Huismoeder;;;;;;;;;;;0;https://dbnl.org/tekst/_hui001huis01_01;https://dbnl.org/nieuws/text.php?id=_hui001huis01;;drama
_des003deso01;De Desolate Mensch;16de eeuw;;;;1;1500;_des003;anoniem;;De Desolate Mensch;;;;;;;;;;;0;https://dbnl.org/tekst/_des003deso01_01;https://dbnl.org/nieuws/text.php?id=_des003deso01;;drama
prin048menn01;Mennich Eenvoudich Mensch soect lijefdebewijs;1597;1ste druk;;;1;1597;prin048;Jan;;Prins;?(16de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/prin048menn01_01;https://dbnl.org/nieuws/text.php?id=prin048menn01;;drama
prin048died01;Die daet der tirannen;16de eeuw;1ste druk;;;1;1500;prin048;Jan;;Prins;?(16de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/prin048died01_01;https://dbnl.org/nieuws/text.php?id=prin048died01;;drama
_bli003blin01;De blinde diet tgelt begroef;16de eeuw;;;;1;1500;_bli003;anoniem;;De blinde diet tgelt begroef;;;;;;;;;;;0;https://dbnl.org/tekst/_bli003blin01_01;https://dbnl.org/nieuws/text.php?id=_bli003blin01;;drama
_dov001dove01;De dove bitser;16de eeuw;;;;1;1500;_dov001;anoniem;;De dove bitser;;;;;;;;;;;0;https://dbnl.org/tekst/_dov001dove01_01;https://dbnl.org/nieuws/text.php?id=_dov001dove01;;drama
_vru001vrue01;Vruechde en Vreetsaemichghe Liefde;16de eeuw;;;;1;1500;_vru001;anoniem;;Vruechde en Vreetsaemichghe Liefde;;;;;;;;;;;0;https://dbnl.org/tekst/_vru001vrue01_01;https://dbnl.org/nieuws/text.php?id=_vru001vrue01;;drama
eell001meni01;Menich Mensch en Onversadelijcke Begeerte;1597;1ste druk;;;1;1597;eell001;Jan;;Eellertsz;?(16de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/eell001meni01_01;https://dbnl.org/nieuws/text.php?id=eell001meni01;;drama
_lij002lijs01;Lijsgen en Jan Lichthart;16de eeuw;handschrift;;;1;1500;_lij002;anoniem;;Lijsgen en Jan Lichthart;;;;;;;;;;;0;https://dbnl.org/tekst/_lij002lijs01_01;https://dbnl.org/nieuws/text.php?id=_lij002lijs01;;drama
_lij003lijs01;Lijss en Jan Sul;16de eeuw;handschrift;;;1;1500;_lij003;anoniem;;Lijss en Jan Sul;;;;;;;;;;;0;https://dbnl.org/tekst/_lij003lijs01_01;https://dbnl.org/nieuws/text.php?id=_lij003lijs01;;drama
_ide001idel01;Idel Gepeijns ende Goede Wille;16de eeuw;;;;1;1500;_ide001;anoniem;;Idel gepeijns ende goede wille;;;;;;;;;;;0;https://dbnl.org/tekst/_ide001idel01_01;https://dbnl.org/nieuws/text.php?id=_ide001idel01;;drama
_log001loge01;Logen ende Waerheijt;16de eeuw;;;;1;1500;_log001;anoniem;;Logen ende Waerheijt;;;;;;;;;;;0;https://dbnl.org/tekst/_log001loge01_01;https://dbnl.org/nieuws/text.php?id=_log001loge01;;drama
_red002rede01;Redelick Verstant;16de eeuw;;;;1;1500;_red002;anoniem;;Redelick Verstant;;;;;;;;;;;0;https://dbnl.org/tekst/_red002rede01_01;https://dbnl.org/nieuws/text.php?id=_red002rede01;;drama
_lan009lant01;Lantman Steven;16de eeuw;;;;1;1500;_lan009;anoniem;;Lantman Steven;;;;;;;;;;;0;https://dbnl.org/tekst/_lan009lant01_01;https://dbnl.org/nieuws/text.php?id=_lan009lant01;;drama
_boe011boer01;Een Boer met eijeren;16de eeuw;;;;1;1500;_boe011;anoniem;;Een boer met eijeren;;;;;;;;;;;0;https://dbnl.org/tekst/_boe011boer01_01;https://dbnl.org/nieuws/text.php?id=_boe011boer01;;drama
_min002minc01;De minckijsers;16de eeuw;;;;1;1500;_min002;anoniem;;De minckijsers;;;;;;;;;;;0;https://dbnl.org/tekst/_min002minc01_01;https://dbnl.org/nieuws/text.php?id=_min002minc01;;drama
_wie001wieh01;Wie haer op troost verlaeten;16de eeuw;;;;1;1500;_wie001;anoniem;;Wie haer op troost verlaeten;;;;;;;;;;;0;https://dbnl.org/tekst/_wie001wieh01_01;https://dbnl.org/nieuws/text.php?id=_wie001wieh01;;drama
_kat002katm01;De katmaecker;1578;;;;1;1578;_kat002;anoniem;;Katmaecker, De;;;;;;;;;;;0;https://dbnl.org/tekst/_kat002katm01_01;https://dbnl.org/nieuws/text.php?id=_kat002katm01;;drama
broe132prov01;De provincie Zuid-Holland. Leesboek voor de lagere school;1876;;393183629;rotte002geme01;1;1876;broe132;J.;den;Broeder;?(19de eeuw);;;;;;;;;;0;https://dbnl.org/tekst/broe132prov01_01;https://dbnl.org/nieuws/text.php?id=broe132prov01;;jeugdliteratuur
_ver011verl01;Verlaten Kennisse;1601;;;;1;1601;_ver011;anoniem;;Verlaten kennisse;;;;;;;;;;;0;https://dbnl.org/tekst/_ver011verl01_01;https://dbnl.org/nieuws/text.php?id=_ver011verl01;;drama
_hoe004hoec01;De hoecksteen;16de eeuw;;;;1;1500;_hoe004;anoniem;;De hoecksteen;;;;;;;;;;;0;https://dbnl.org/tekst/_hoe004hoec01_01;https://dbnl.org/nieuws/text.php?id=_hoe004hoec01;;drama
_ghi001ghic01;De ghichtige Mensche;1582;;;;1;1582;_ghi001;anoniem;;De ghichtige Mensche;;;;;;;;;;;0;https://dbnl.org/tekst/_ghi001ghic01_01;https://dbnl.org/nieuws/text.php?id=_ghi001ghic01;;drama
_lic002lich01;Het lichamelijcke huis;16de eeuw;;;;1;1500;_lic002;anoniem;;Het lichamelijcke huis;;;;;;;;;;;0;https://dbnl.org/tekst/_lic002lich01_01;https://dbnl.org/nieuws/text.php?id=_lic002lich01;;drama
farr006scho01;Een schooljongen, of Van kwaad tot erger;1881;1ste druk;39317302X;haarl001stad01;1;1881;farr006;F.W.;;Farrar;1831;1903;;;;;;;;;0;https://dbnl.org/tekst/farr006scho01_01;https://dbnl.org/nieuws/text.php?id=farr006scho01;;jeugdliteratuur
geus007veer01;De veerman van Den Briel. De gebeurtenis van 1 april 1572;1872;;393186504;rotte002geme01;1;1872;geus007;Een;;Geus;;;;;;;;;;;0;https://dbnl.org/tekst/geus007veer01_01;https://dbnl.org/nieuws/text.php?id=geus007veer01;;jeugdliteratuur
_gro019grot02;Den groten zee-held Paul Jonas;1785;?;393209555;denha004koni01;3;1785;_gro019;anoniem;;Groten zee-held Paul Jonas, Den;;;;;;;;;;;0;https://dbnl.org/tekst/_gro019grot02_01;_gro019grot02_01;2012_01   ;poezie
_ams012amst01;De  Amsterdamsche kermis-vreugd;1793;1ste druk;393209083;denha004koni01;1;1793;_ams012;anoniem;;Amsterdamsche kermis-vreugd, De;;;;;;;;;;;0;https://dbnl.org/tekst/_ams012amst01_01;_ams012amst01_01;2012_05   ;poezie
_hoo005hoor02;Hoorns Liedt-boecxken;1659;?;393209652;denha004koni01;3;1659;_hoo005;anoniem;;Hoorns Liedt-boeckxen;;;;;;;;;;;0;https://dbnl.org/tekst/_hoo005hoor02_01;_hoo005hoor02_01;2012_05   ;poezie
_ver052verm02;Vermakelyke Haagsche Tap-toe;1774;2de druk;393210685;denha004koni01;3;1774;_ver052;anoniem;;Vermakelyke Haagsche tap-toe, De;;;;;;;;;;;0;https://dbnl.org/tekst/_ver052verm02_01;_ver052verm02_01;2012_05   ;poezie
_ver053verm01;Het vermakelyke vrouwen-tuyntje;1786;1ste druk;393210693;denha004koni01;1;1786;_ver053;anoniem;;Vermakelyke vrouwen-tuyntje, Het;;;;;;;;;;;0;https://dbnl.org/tekst/_ver053verm01_01;_ver053verm01_01;2013_11   ;poezie
_ver054verv01;Vervolg op De nieuwe vermakelijke Zeeuwsche speelwagen;ca. 1790;1ste druk;393339637;leide001univ01;1;1790;_ver054;anoniem;;Vervolg op De nieuwe vermakelijke Zeeuwsche speelwagen;;;;;;;;;;;0;https://dbnl.org/tekst/_ver054verv01_01;_ver054verv01_01;2011_11   ;poezie
_bun004bund01;Bundel van Bataafsche volks-liedjens;1794;1ste druk;393209245;denha004koni01;1;1794;_bun004;anoniem;;Bundel van Bataafsche volks-liedjens;;;;;;;;;;;0;https://dbnl.org/tekst/_bun004bund01_01;_bun004bund01_01;2011_11   ;poezie
_ned037nede01;De Nederlandsche zanger, voor den burger;ca. 1790;1ste druk;394974506;amste001univ01;1;1790;_ned037;anoniem;;Nederlandsche zanger, voor den burger, De;;;;;;;;;;;0;https://dbnl.org/tekst/_ned037nede01_01;_ned037nede01_01;2011_11   ;poezie
hard071eind01;Het einde draagt den last ;1870;;393167712;haarl001stad01;1;1870;hard071;A.;;Hardenberg;;;;;;;;;;;0;https://dbnl.org/tekst/hard071eind01_01;https://dbnl.org/nieuws/text.php?id=hard071eind01;;jeugdliteratuur
_vol010wand01;[Wandelliedje, etc.] [Volkszangdag, jaargang onbekend];?;1ste druk;394970381;leide001dbnl01;1;0;_vol010;;;[tijdschrift] Volkszangdag;;;;;;;;;;;0;https://dbnl.org/tekst/_vol010wand01_01;https://dbnl.org/nieuws/text.php?id=_vol010wand01;;poezie
_ver042186201;Verslag van den Staat der Hooge-, Middelbare en Lagere Scholen in het Koninkrijk der Nederlanden. Jaargang 1862-1863;1863;1ste druk;;leide001dbnl01;1;1863;_ver042;;;[tijdschrift] Verslag van den Staat der Hooge-, Middelbare en Lagere Scholen in het Koninkrijk der Nederlanden;;;;;;;;;;;0;https://dbnl.org/tekst/_ver042186201_01;https://dbnl.org/nieuws/text.php?id=_ver042186201;;non-fictie
_ver042187301;Verslag van den Staat der Hooge-, Middelbare en Lagere Scholen in het Koninkrijk der Nederlanden. Jaargang 1873-1874;1874;1ste druk;;leide001dbnl01;1;1874;_ver042;;;[tijdschrift] Verslag van den Staat der Hooge-, Middelbare en Lagere Scholen in het Koninkrijk der Nederlanden;;;;;;;;;;;0;https://dbnl.org/tekst/_ver042187301_01;https://dbnl.org/nieuws/text.php?id=_ver042187301;;non-fictie
marr019kind03;De kinderen van 't woud ;1865;;393169006;haarl001stad01;1;1865;marr019;Frederick;;Marryat;1792;1848;10-jul;09-aug;Londen;Langham;;groot01;;groot01;0;https://dbnl.org/tekst/marr019kind03_01;https://dbnl.org/nieuws/text.php?id=marr019kind03;;jeugdliteratuur
aima001boek01;De boekaniers;1867;1ste druk;397069960;leide001dbnl01;1;1867;aima001;Gustave;;Aimard;1818;1883;13-sep;20-jun;Parijs;Parijs;;frank01;;frank01;0;https://dbnl.org/tekst/aima001boek01_01;https://dbnl.org/nieuws/text.php?id=aima001boek01;;proza
clem032bero02;Beroemde toonkunstenaars van de zestiende eeuw tot op onzen tijd;1877;2de druk;393546063;leide001dbnl01;3;1877;clem032;Felix;;Clément;1822;1885;;;;;;;;;0;https://dbnl.org/tekst/clem032bero02_01;https://dbnl.org/nieuws/text.php?id=clem032bero02;;non-fictie
_alb002186901;Album der Natuur. Jaargang 18;1868-1869;1ste druk;;leide001dbnl01;1;1868;_alb002;;;[tijdschrift] Album der Natuur;;;;;;;;;;;0;https://dbnl.org/tekst/_alb002186901_01;https://dbnl.org/nieuws/text.php?id=_alb002186901;;non-fictie
_elk001187201;Elk wat wils. Jaargang 1;1872;1ste druk;;leide001dbnl01;1;1872;_elk001;;;[tijdschrift] Elk wat wils;;;;;;;;;;;0;https://dbnl.org/tekst/_elk001187201_01;https://dbnl.org/nieuws/text.php?id=_elk001187201;;non-fictie
_jou003185201;Journal historique et littéraire. Nouvelle série. Tome 19;1852;1ste druk;;leide001dbnl01;1;1852;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003185201_01;https://dbnl.org/nieuws/text.php?id=_jou003185201;;non-fictie
_jou003185301;Journal historique et littéraire. Nouvelle série. Tome 20;1853-1854;1ste druk;;leide001dbnl01;1;1853;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003185301_01;https://dbnl.org/nieuws/text.php?id=_jou003185301;;sec - letterkunde
_jou003185301;Journal historique et littéraire. Nouvelle série. Tome 20;1853-1854;1ste druk;;leide001dbnl01;1;1853;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003185301_01;https://dbnl.org/nieuws/text.php?id=_jou003185301;;non-fictie
_jou003184501;Journal historique et littéraire. Nouvelle série. Tome 12;1845;1ste druk;;leide001dbnl01;1;1845;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003184501_01;https://dbnl.org/nieuws/text.php?id=_jou003184501;;non-fictie
_jou003184601;Journal historique et littéraire. Nouvelle série. Tome 13;1846;1ste druk;;leide001dbnl01;1;1846;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003184601_01;https://dbnl.org/nieuws/text.php?id=_jou003184601;;sec - letterkunde
_jou003184601;Journal historique et littéraire. Nouvelle série. Tome 13;1846;1ste druk;;leide001dbnl01;1;1846;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003184601_01;https://dbnl.org/nieuws/text.php?id=_jou003184601;;non-fictie
_jou003184901;Journal historique et littéraire. Nouvelle série. Tome 16;1849;1ste druk;;leide001dbnl01;1;1849;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003184901_01;https://dbnl.org/nieuws/text.php?id=_jou003184901;;sec - letterkunde
_jou003184901;Journal historique et littéraire. Nouvelle série. Tome 16;1849;1ste druk;;leide001dbnl01;1;1849;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003184901_01;https://dbnl.org/nieuws/text.php?id=_jou003184901;;non-fictie
_jou003185201;Journal historique et littéraire. Nouvelle série. Tome 19;1852;1ste druk;;leide001dbnl01;1;1852;_jou003;;;[tijdschrift] Journal historique et littéraire;;;;;;;;;;;0;https://dbnl.org/tekst/_jou003185201_01;https://dbnl.org/nieuws/text.php?id=_jou003185201;;sec - letterkunde
